Ticket_Key,Summary,Status,Assignee,Urgency,Priority,JIRA_URL,TriQ_Score,Quality_Issues,Client_CID,Issue_Category,Action_Required,Refined_Category
TRI-1621,CID 897- Aquahawk Report...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1621,7.5,HIGH URGENCY LACKS DETAIL,897.0,Other,RESOLVED,Report Issues
TRI-1620,CID: 17 - Morton Borough...,Canceled,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1620,5.0,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,17.0,Other,URGENT: ASSIGN SPECIALIST,Uncategorized
TRI-1619,CID 1464: North East Tow...,Resolved,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1619,5.5,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,1464.0,Other,URGENT: ASSIGN SPECIALIST,Uncategorized
TRI-1618,CID 1486: Loudonville Vi...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1618,8.5,HIGH URGENCY LACKS DETAIL,1486.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1616,CID 1136 - Rutland State...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1616,7.5,Standard quality,1136.0,Other,RESOLVED,Uncategorized
TRI-1615,CID: 1220 - Late Fee Inc...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1615,8.5,Standard quality,1220.0,Other,USE AS TEMPLATE,Rate & Pricing
TRI-1613,Sage Pointe Apartments C...,Resolved,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1613,3.5,UNASSIGNED HIGH URGENCY; HIGH URGENCY LACKS DETAIL,,Other,URGENT: ASSIGN SPECIALIST,Uncategorized
TRI-1612,CID 17 Morton Borough - ...,Closed,bhavana.savaram@munibill@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1612,7.5,Standard quality,17.0,Other,RESOLVED,Uncategorized
TRI-1611,CID 1773 - Glen Allan - ...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1611,7.5,Standard quality,1773.0,Other,RESOLVED,Uncategorized
TRI-1610,CID 1774 - Delta City - ...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1610,7.5,Standard quality,1774.0,Other,RESOLVED,Uncategorized
TRI-1609,CID 1545 - Unpost Late C...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1609,7.5,HIGH URGENCY LACKS DETAIL,1545.0,Other,RESOLVED,Uncategorized
TRI-1608,CLONE - CID 1720 - Villa...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1608,7.5,Standard quality,1720.0,Other,RESOLVED,Uncategorized
TRI-1607,CID 1761 - Town of New C...,Canceled,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1607,7.0,Standard quality,1761.0,Other,STANDARD PROCESSING,Request/Enhancement
TRI-1606,MuniRead Pro is not open...,Resolved,guppy.sivakumar@munibill@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1606,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1605,CID 1761 - Town of New C...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1605,7.5,Standard quality,1761.0,Other,RESOLVED,Request/Enhancement
TRI-1604,CID 1764 - Town of Mintu...,Canceled,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1604,7.0,Standard quality,1764.0,Other,STANDARD PROCESSING,Uncategorized
TRI-1603,CID 1764 - Town of Mintu...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1603,7.5,Standard quality,1764.0,Other,RESOLVED,Uncategorized
TRI-1602,CID 1769 - Durango West ...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1602,7.5,Standard quality,1769.0,Other,RESOLVED,Uncategorized
TRI-1601,CID 1640: Mauricevile MU...,Resolved,,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1601,6.5,UNASSIGNED,1640.0,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1600,CID 897 - MUNIServicePro,Closed,guppy.sivakumar@munibill@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1600,7.5,Standard quality,897.0,Other,RESOLVED,Uncategorized
TRI-1599,CID: 249 - Late fee's no...,Canceled,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1599,8.0,Standard quality,249.0,Other,USE AS TEMPLATE,Rate & Pricing
TRI-1595,CID- 1770 - City of Rain...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1595,7.5,HIGH URGENCY LACKS DETAIL,1770.0,Other,RESOLVED,Uncategorized
TRI-1592,Arcadia - OctBills Carry...,Closed,bhavana.savaram@munibill@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1592,6.5,Standard quality,,Billing System,RESOLVED,Billing System
TRI-1588,CID 457 - Borough of Wes...,Closed,samuel.aubin@munibilling@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1588,7.5,Standard quality,457.0,Other,RESOLVED,Uncategorized
TRI-1587,CID 897: Redmond - Payme...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1587,8.5,Standard quality,897.0,Payment Processing,USE AS TEMPLATE,Payment Processing
TRI-1586,CID 1624: CITY Of Big La...,Resolved,,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1586,6.5,UNASSIGNED,1624.0,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1585,CID: 1333 GSWC - Late Ch...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1585,8.5,HIGH URGENCY LACKS DETAIL,1333.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1584,CID 1770 - City of Raine...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1584,7.5,HIGH URGENCY LACKS DETAIL,1770.0,Other,RESOLVED,Uncategorized
TRI-1583,CID 1771 - South Sunflow...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1583,7.5,HIGH URGENCY LACKS DETAIL,1771.0,Other,RESOLVED,Uncategorized
TRI-1582,CID 59 - City of Mountai...,Closed,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1582,7.5,Standard quality,59.0,Other,RESOLVED,Uncategorized
TRI-1581,CID 17 Morton Borought -...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1581,7.5,HIGH URGENCY LACKS DETAIL,17.0,Other,RESOLVED,Uncategorized
TRI-1580,Autopay flags on accounts,Closed,samuel.aubin@munibilling@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1580,6.5,Standard quality,,Autopay System,RESOLVED,Autopay System
TRI-1579,Unpost Latest Bills for ...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1579,6.5,HIGH URGENCY LACKS DETAIL,,Billing System,RESOLVED,Billing System
TRI-1577,CID: 1772 - Newly Added ...,Resolved,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1577,8.5,Standard quality,1772.0,Other,USE AS TEMPLATE,Request/Enhancement
TRI-1576,Lockbox Imports - Paymen...,Canceled,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1576,6.0,Standard quality,,Payment Processing,STANDARD PROCESSING,Payment Processing
TRI-1573,CID: 152 - Nuvei/Paya - ...,Resolved,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1573,8.5,Standard quality,152.0,Payment Processing,USE AS TEMPLATE,Payment Processing
TRI-1572,CID: 1483 - Category/Typ...,Resolved,samuel.aubin@munibilling@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1572,8.5,Standard quality,1483.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1571,Triage testing,Canceled,,High,Normal,https://jiramb.atlassian.net/browse/TRI-1571,2.0,UNASSIGNED HIGH URGENCY; VAGUE SUMMARY; HIGH URGENCY LACKS DETAIL,,Other,URGENT: ASSIGN SPECIALIST,Uncategorized
TRI-1570,CID 1536: Star Mountain:...,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1570,8.5,HIGH URGENCY LACKS DETAIL,1536.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1565,CID 913 Bevil Oaks - Dis...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1565,7.5,HIGH URGENCY LACKS DETAIL,913.0,Other,RESOLVED,Uncategorized
TRI-1561,CID 59 - City of Mountai...,Resolved,nathaniel@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1561,7.5,CRITICAL URGENCY LACKS DETAIL,59.0,Other,RESOLVED,Uncategorized
TRI-1554,Fwd: 911 Late charges: E...,Resolved,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1554,6.5,HIGH URGENCY LACKS DETAIL,,Billing System,RESOLVED,Billing System
TRI-1553,Cedar Hill Missing two W...,Resolved,alvaro.escobar@munibilli@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1553,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,Data Issues
TRI-1552,CID 451 - Late fees not ...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1552,7.5,HIGH URGENCY LACKS DETAIL,451.0,Other,RESOLVED,Rate & Pricing
TRI-1550,CID: 130 - Issue with La...,Resolved,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1550,8.5,Standard quality,130.0,Other,USE AS TEMPLATE,System Issues
TRI-1549,CID: 203- Error Message ...,Resolved,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1549,8.5,Standard quality,203.0,Other,USE AS TEMPLATE,Communication
TRI-1548,CID 897 - MAP & TAX LOT ...,Resolved,,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1548,5.5,UNASSIGNED,897.0,Other,ASSIGN TO SPECIALIST,Rate & Pricing
TRI-1547,CID 451 - Unpost bill,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1547,7.5,HIGH URGENCY LACKS DETAIL,451.0,Billing System,RESOLVED,Billing System
TRI-1546,CID 1082: Cedar Hill - C...,Closed,guppy.sivakumar@munibill@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1546,8.5,HIGH URGENCY LACKS DETAIL,1082.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1545,CID: 977 - Double paymen...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1545,8.5,Standard quality,977.0,Payment Processing,USE AS TEMPLATE,Payment Processing
TRI-1544,CID 1483: Unpost bills,Resolved,bettina@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1544,8.5,HIGH URGENCY LACKS DETAIL,1483.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1542,CID: 1749 - Unpost/Unrec...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1542,8.5,Standard quality,1749.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1536,CID: 1301 - Master Compa...,Closed,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1536,8.5,HIGH URGENCY LACKS DETAIL,1301.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1532,CID 52 -Lakewood Villiag...,Closed,nathaniel@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1532,7.5,HIGH URGENCY LACKS DETAIL,52.0,Other,RESOLVED,Uncategorized
TRI-1531,CID 1762 - Town of Fort ...,Resolved,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1531,7.5,Standard quality,1762.0,Other,RESOLVED,Uncategorized
TRI-1530,CID: 74 - Ontwa error wh...,Canceled,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1530,8.0,Standard quality,74.0,Other,USE AS TEMPLATE,System Issues
TRI-1529,Arcadia: ERROR when crea...,Resolved,alvaro.escobar@munibilli@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1529,6.5,HIGH URGENCY LACKS DETAIL,,Other,RESOLVED,System Issues
TRI-1527,CID 246 City of Hammond ...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1527,7.5,Standard quality,246.0,Other,RESOLVED,Uncategorized
TRI-1522,Unpost Payments - CID:73...,Closed,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1522,8.5,Standard quality,73.0,Payment Processing,USE AS TEMPLATE,Payment Processing
TRI-1520,CID 210 - Job failed une...,Resolved,clyde.qasolli@munibillin@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1520,7.5,HIGH URGENCY LACKS DETAIL,210.0,Other,RESOLVED,Uncategorized
TRI-1519,CID: 1220 - Late Charge ...,Resolved,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1519,8.5,Standard quality,1220.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1516,CID 1720 - Village of Be...,Resolved,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1516,7.5,Standard quality,1720.0,Other,RESOLVED,Uncategorized
TRI-1515,"CID 1762 - Fort Jones, C...",Resolved,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1515,7.5,Standard quality,1762.0,Other,RESOLVED,Uncategorized
TRI-1514,CID 1082: Cedar Hill - D...,Resolved,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1514,8.5,Standard quality,1082.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1513,CID 229 Minimum usage ch...,Canceled,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1513,7.0,Standard quality,229.0,Other,STANDARD PROCESSING,Calculation Issues
TRI-1508,CID 1720 - Village of Be...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1508,7.5,Standard quality,1720.0,Other,RESOLVED,Uncategorized
TRI-1507,"CID 1762 - Fort Jones, C...",Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1507,7.5,Standard quality,1762.0,Other,RESOLVED,Uncategorized
TRI-1506,Granville- CID 1697- Mis...,Resolved,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1506,7.5,Standard quality,1697.0,Other,RESOLVED,Uncategorized
TRI-1505,CID 1529 Lakewood Villag...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1505,7.5,Standard quality,1529.0,Other,RESOLVED,Uncategorized
TRI-1504,CID 1369: Cabinet Mounta...,Resolved,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1504,8.5,Standard quality,1369.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1503,Chestnut Hills - CID 172...,Closed,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1503,7.5,Standard quality,172.0,Other,RESOLVED,Uncategorized
TRI-1502,CID 1447: Three Mile Wat...,Closed,alvaro.escobar@munibilli@munibilling.com,High,Normal,https://jiramb.atlassian.net/browse/TRI-1502,8.5,HIGH URGENCY LACKS DETAIL,1447.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1501,CID: 402- Please Unpost ...,Closed,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1501,8.5,Standard quality,402.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1500,THis is the summary field,Canceled,,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1500,4.0,UNASSIGNED,,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1499,CID 1483 - Harmony - Add...,Closed,bettina@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1499,7.5,Standard quality,1483.0,Other,RESOLVED,Request/Enhancement
TRI-1498,CID: 124 - Credit card p...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1498,8.5,Standard quality,124.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1497,Pending Online Payment S...,Closed,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1497,6.5,Standard quality,,Payment Processing,RESOLVED,Payment Processing
TRI-1496,CID 124 - Consolidated ...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1496,7.5,Standard quality,124.0,Other,RESOLVED,Uncategorized
TRI-1494,CID:262-Delete Meter Rea...,Canceled,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1494,8.0,Standard quality,262.0,Meter Management,USE AS TEMPLATE,Meter Management
TRI-1493,CID 1624: City of Big La...,Resolved,,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1493,6.5,UNASSIGNED,1624.0,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1492,CID: 228 - Previous bala...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1492,8.5,Standard quality,228.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1490,POI- CID 1575- Missing O...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1490,7.5,Standard quality,1575.0,Other,RESOLVED,Data Issues
TRI-1489,Lockbox Clients - Import...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1489,6.5,Standard quality,,Integration,RESOLVED,Integration
TRI-1488,CID: 609 - Please Add In...,Closed,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1488,8.5,Standard quality,609.0,Other,USE AS TEMPLATE,Request/Enhancement
TRI-1487,Cedar Hill WaterSmart Pa...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1487,6.5,Standard quality,,Integration,RESOLVED,Integration
TRI-1486,Password of support@muni...,Closed,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1486,6.5,Standard quality,,Customer Portal,RESOLVED,Customer Portal
TRI-1485,Your one-time code: 8549...,Closed,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1485,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1484,Your one-time code: 6648...,Closed,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1484,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1483,CID: 59 City of Mountain...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1483,8.5,Standard quality,59.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1482,Enterprise - MAR Out of ...,Resolved,guppy.sivakumar@munibill@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1482,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1481,Important Information fr...,Closed,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1481,6.5,Standard quality,,Integration,RESOLVED,Integration
TRI-1480,Important Information fr...,Closed,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1480,6.5,Standard quality,,Integration,RESOLVED,Integration
TRI-1479,amarriotti@sahuaritaaz.g...,Closed,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1479,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1478,St Helena 1634- Unable t...,Closed,,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1478,4.5,UNASSIGNED,,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1477,Master Company: NRG - AK...,Resolved,,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1477,4.5,UNASSIGNED,,Other,ASSIGN TO SPECIALIST,Uncategorized
TRI-1476,CID:262 Add Reading butt...,Closed,addie@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1476,8.5,Standard quality,262.0,Meter Management,USE AS TEMPLATE,Meter Management
TRI-1475,CID 1369: Cabinet Mounta...,Closed,jim.martineau@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1475,8.5,Standard quality,1369.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1473,CID 128 Paya - Payment ...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1473,7.5,Standard quality,128.0,Payment Processing,RESOLVED,Payment Processing
TRI-1471,Autopay flags on accounts,Resolved,bhavana.savaram@munibill@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1471,6.5,Standard quality,,Autopay System,RESOLVED,Autopay System
TRI-1470,CID: 205 - Late fee's ge...,Closed,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1470,8.5,Standard quality,205.0,Other,USE AS TEMPLATE,Rate & Pricing
TRI-1469,CID 897 Redmond - Balanc...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1469,7.5,Standard quality,897.0,Other,RESOLVED,Uncategorized
TRI-1463,CID 61 - City of Casevil...,Resolved,clyde.qasolli@munibillin@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1463,7.5,Standard quality,61.0,Other,RESOLVED,Uncategorized
TRI-1462,CID 127 : Golden Isles -...,Resolved,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1462,8.5,Standard quality,127.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1461,CID 715: Yadkin County- ...,Closed,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1461,8.5,Standard quality,715.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1460,CID 1483 - Bill Date 11....,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1460,7.5,Standard quality,1483.0,Billing System,RESOLVED,Billing System
TRI-1459,Emergency: Cedar Hill Do...,Resolved,,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1459,2.5,UNASSIGNED CRITICAL - SLA BREACH RISK; CRITICAL URGENCY LACKS DETAIL,,Other,URGENT: ASSIGN IMMEDIATELY,Uncategorized
TRI-1458,CID: 413 - Missing payme...,Closed,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1458,8.5,Standard quality,413.0,Payment Processing,USE AS TEMPLATE,Payment Processing
TRI-1456,Riverwood - Bill Posting...,Closed,alvaro.escobar@munibilli@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1456,6.5,CRITICAL URGENCY LACKS DETAIL,,Billing System,RESOLVED,Billing System
TRI-1455,CID 1165: Indigo at the ...,Closed,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1455,8.5,Standard quality,1165.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1454,Sync,Resolved,amanda.chavez@munibillin@munibilling.com,Critical,Normal,https://jiramb.atlassian.net/browse/TRI-1454,5.5,VAGUE SUMMARY; CRITICAL URGENCY LACKS DETAIL,,Integration,RESOLVED,Integration
TRI-1451,New User Request - Yimar...,Closed,alvaro.escobar@munibilli@munibilling.com,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1451,6.5,Standard quality,,Other,RESOLVED,Request/Enhancement
TRI-1450,CID: 23 - QR Code,Closed,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1450,7.5,VAGUE SUMMARY,23.0,Other,RESOLVED,Uncategorized
TRI-1449,Account Numbers,Closed,,Low,Normal,https://jiramb.atlassian.net/browse/TRI-1449,3.5,UNASSIGNED; VAGUE SUMMARY,,Other,REQUEST REVISION,Account Management
TRI-1448,Aqua Waste- Granville CI...,Resolved,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1448,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1443,CID: 226 - Legacy Mobile...,Closed,alvaro.escobar@munibilli@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1443,8.5,Standard quality,226.0,Other,USE AS TEMPLATE,Portal Issues
TRI-1441,POI- CID 1575- Missing O...,Resolved,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1441,7.5,Standard quality,1575.0,Other,RESOLVED,Data Issues
TRI-1440,CID: 23 - Invoices not d...,Resolved,caiden.robinson@munibill@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1440,8.5,Standard quality,23.0,Billing System,USE AS TEMPLATE,Billing System
TRI-1439,CID 1369: Cabinet Mounta...,Closed,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1439,8.5,Standard quality,1369.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1436,Cannot Reconcile DELUXE ...,Closed,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1436,6.5,Standard quality,,Other,RESOLVED,Uncategorized
TRI-1435,CID 1749 - Neskowin Regi...,Closed,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1435,7.5,Standard quality,1749.0,Other,RESOLVED,Uncategorized
TRI-1433,CID 1544: City of Newbur...,Resolved,bettina@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1433,8.5,Standard quality,1544.0,Other,USE AS TEMPLATE,Request/Enhancement
TRI-1431,CID 1369: Cabinet Mounta...,Closed,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1431,8.5,Standard quality,1369.0,Other,USE AS TEMPLATE,Uncategorized
TRI-1426,St Helena CID (1634) : A...,Closed,clyde.qasolli@munibillin@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1426,8.5,Standard quality,,Other,USE AS TEMPLATE,Uncategorized
TRI-1425,CID: 52 - E-bills not de...,Closed,nathaniel@munibilling.com,Unknown,Normal,https://jiramb.atlassian.net/browse/TRI-1425,8.5,Standard quality,52.0,Billing System,USE AS TEMPLATE,Billing System
